Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 15:27:59,2018-07-05 15:30:52,2m - 53.196s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 15:28:00,2018-07-05 15:29:27,1m - 26.570s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 15:28:01,2018-07-05 15:28:10,8.815s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 15:28:10,2018-07-05 15:28:16,5.432s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-05 15:28:16,2018-07-05 15:28:17,1.290s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 15:28:17,2018-07-05 15:28:37,20.077s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 15:28:37,2018-07-05 15:28:37,0.435s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 15:28:37,2018-07-05 15:28:38,0.184s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:28:38,2018-07-05 15:28:39,1.201s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 15:28:39,2018-07-05 15:28:39,0.430s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:28:39,2018-07-05 15:28:40,0.452s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:28:40,2018-07-05 15:28:42,2.095s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:28:42,2018-07-05 15:28:42,0.259s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:28:42,2018-07-05 15:28:43,0.487s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 15:28:43,2018-07-05 15:29:07,24.091s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:29:07,2018-07-05 15:29:09,2.010s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 15:29:09,2018-07-05 15:29:09,0.203s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:29:09,2018-07-05 15:29:11,2.022s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:29:11,2018-07-05 15:29:11,0.324s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 15:29:11,2018-07-05 15:29:13,1.806s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 15:29:13,2018-07-05 15:29:13,0.049s,PASSED
Statement - Customer_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 15:29:13,2018-07-05 15:29:14,0.696s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 15:29:14,2018-07-05 15:29:14,0.198s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 15:29:14,2018-07-05 15:29:15,0.618s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:29:15,2018-07-05 15:29:27,12.017s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC25_Validate Advance search through Merchant id,Chrome 67.0.3396.99,,2018-07-05 15:29:27,2018-07-05 15:30:05,38.737s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 15:29:28,2018-07-05 15:29:37,9.456s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:29:37,2018-07-05 15:29:37,0.324s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:29:37,2018-07-05 15:29:42,5.012s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:29:42,2018-07-05 15:29:43,0.358s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:29:43,2018-07-05 15:29:45,2.009s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:29:45,2018-07-05 15:29:45,0.324s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 15:29:45,2018-07-05 15:29:46,1.113s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:29:46,2018-07-05 15:29:51,5.027s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 15:29:51,2018-07-05 15:29:52,0.196s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:29:52,2018-07-05 15:29:57,5.030s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:29:57,2018-07-05 15:29:57,0.332s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 15:29:57,2018-07-05 15:29:58,1.488s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 15:29:58,2018-07-05 15:29:58,0.039s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 15:29:58,2018-07-05 15:29:59,0.149s,PASSED
Statement - Merchant_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 15:29:59,2018-07-05 15:29:59,0.558s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 15:29:59,2018-07-05 15:29:59,0.255s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:29:59,2018-07-05 15:30:05,6.010s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC26_Validate Advance search through channel,Chrome 67.0.3396.99,,2018-07-05 15:30:05,2018-07-05 15:30:44,38.128s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-05 15:30:06,2018-07-05 15:30:17,11.127s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:30:17,2018-07-05 15:30:19,2.018s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:30:19,2018-07-05 15:30:20,0.343s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:30:20,2018-07-05 15:30:25,5.026s,PASSED
