Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 14:49:30,2018-07-05 14:51:09,1m - 38.769s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 14:49:31,2018-07-05 14:50:28,56.691s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 14:49:32,2018-07-05 14:49:41,8.377s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 14:49:41,2018-07-05 14:49:44,3.229s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:49:44,2018-07-05 14:49:59,15.186s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:49:59,2018-07-05 14:50:00,0.501s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 14:50:00,2018-07-05 14:50:00,0.195s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:50:00,2018-07-05 14:50:01,1.285s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 14:50:01,2018-07-05 14:50:02,0.561s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:50:02,2018-07-05 14:50:02,0.429s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:50:02,2018-07-05 14:50:04,2.079s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:50:04,2018-07-05 14:50:05,0.414s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:50:05,2018-07-05 14:50:05,0.423s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:50:05,2018-07-05 14:50:08,2.826s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:50:08,2018-07-05 14:50:10,2.050s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 14:50:10,2018-07-05 14:50:10,0.319s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:50:10,2018-07-05 14:50:12,2.045s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:50:12,2018-07-05 14:50:13,0.336s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 14:50:13,2018-07-05 14:50:14,1.764s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 14:50:14,2018-07-05 14:50:14,0.035s,PASSED
Statement - Customer_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 14:50:14,2018-07-05 14:50:15,0.583s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 14:50:15,2018-07-05 14:50:15,0.227s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 14:50:15,2018-07-05 14:50:16,0.466s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:50:16,2018-07-05 14:50:28,12.007s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC29_Validate Advance search through merchant phone number,Chrome 67.0.3396.99,,2018-07-05 14:50:28,2018-07-05 14:51:02,34.376s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-05 14:50:29,2018-07-05 14:50:32,3.657s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:50:32,2018-07-05 14:50:33,0.349s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:50:33,2018-07-05 14:50:38,5.025s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:50:38,2018-07-05 14:50:38,0.372s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:50:38,2018-07-05 14:50:40,2.007s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:50:40,2018-07-05 14:50:40,0.370s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:50:40,2018-07-05 14:50:41,1.012s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:50:41,2018-07-05 14:50:53,12.011s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 14:50:54,2018-07-05 14:50:54,0.269s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:50:54,2018-07-05 14:50:59,5.012s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:50:59,2018-07-05 14:50:59,0.382s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 14:50:59,2018-07-05 14:51:01,1.718s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 14:51:01,2018-07-05 14:51:02,1.103s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC30_Validate Advance search through Source Institution ID,Chrome 67.0.3396.99,,2018-07-05 14:51:02,2018-07-05 14:51:07,4.791s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-05 14:51:03,2018-07-05 14:51:03,0.356s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:51:03,2018-07-05 14:51:04,0.472s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:51:04,2018-07-05 14:51:06,2.010s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:51:06,2018-07-05 14:51:06,0.329s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:51:06,2018-07-05 14:51:07,0.854s,FAILED
