Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 15:33:47,2018-07-05 15:36:17,2m - 29.201s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 15:33:48,2018-07-05 15:34:57,1m - 8.600s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 15:33:50,2018-07-05 15:33:59,9.044s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 15:33:59,2018-07-05 15:34:05,5.731s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-05 15:34:05,2018-07-05 15:34:06,1.311s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 15:34:06,2018-07-05 15:34:29,22.799s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 15:34:29,2018-07-05 15:34:29,0.441s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 15:34:29,2018-07-05 15:34:29,0.196s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:34:29,2018-07-05 15:34:30,1.075s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 15:34:30,2018-07-05 15:34:31,0.428s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:34:31,2018-07-05 15:34:31,0.383s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:34:31,2018-07-05 15:34:33,2.096s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:34:33,2018-07-05 15:34:34,0.316s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:34:34,2018-07-05 15:34:34,0.353s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 15:34:34,2018-07-05 15:34:37,2.916s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:34:37,2018-07-05 15:34:39,2.009s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 15:34:39,2018-07-05 15:34:39,0.247s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:34:39,2018-07-05 15:34:41,2.019s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:34:41,2018-07-05 15:34:42,0.368s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 15:34:42,2018-07-05 15:34:44,2.197s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 15:34:44,2018-07-05 15:34:44,0.001s,PASSED
Statement - Customer_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 15:34:44,2018-07-05 15:34:44,0.588s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 15:34:44,2018-07-05 15:34:45,0.188s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 15:34:45,2018-07-05 15:34:45,0.403s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:34:45,2018-07-05 15:34:57,12.008s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC25_Validate Advance search through Merchant id,Chrome 67.0.3396.99,,2018-07-05 15:34:57,2018-07-05 15:35:31,33.805s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 15:34:58,2018-07-05 15:35:01,3.364s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:35:01,2018-07-05 15:35:02,0.402s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:35:02,2018-07-05 15:35:07,5.025s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:35:07,2018-07-05 15:35:08,0.989s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:35:08,2018-07-05 15:35:10,2.019s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:35:10,2018-07-05 15:35:10,0.496s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 15:35:10,2018-07-05 15:35:12,1.321s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:35:12,2018-07-05 15:35:17,5.011s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 15:35:17,2018-07-05 15:35:17,0.227s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:35:17,2018-07-05 15:35:22,5.010s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:35:22,2018-07-05 15:35:22,0.351s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 15:35:22,2018-07-05 15:35:24,1.479s,PASSED
