Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-06 10:12:55,2018-07-06 10:21:35,8m - 39.289s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-06 10:12:57,2018-07-06 10:13:54,57.618s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-06 10:12:58,2018-07-06 10:13:10,11.850s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-06 10:13:10,2018-07-06 10:13:13,2.664s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-06 10:13:13,2018-07-06 10:13:14,1.519s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-06 10:13:14,2018-07-06 10:13:25,11.221s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-06 10:13:25,2018-07-06 10:13:26,0.512s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-06 10:13:26,2018-07-06 10:13:26,0.216s,PASSED
click,Chrome 67.0.3396.99,,2018-07-06 10:13:26,2018-07-06 10:13:27,0.946s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-06 10:13:27,2018-07-06 10:13:28,0.501s,PASSED
click,Chrome 67.0.3396.99,,2018-07-06 10:13:28,2018-07-06 10:13:28,0.381s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-06 10:13:28,2018-07-06 10:13:30,2.098s,PASSED
click,Chrome 67.0.3396.99,,2018-07-06 10:13:30,2018-07-06 10:13:31,0.474s,PASSED
click,Chrome 67.0.3396.99,,2018-07-06 10:13:31,2018-07-06 10:13:31,0.540s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-06 10:13:31,2018-07-06 10:13:35,3.549s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-06 10:13:35,2018-07-06 10:13:37,2.013s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-06 10:13:37,2018-07-06 10:13:37,0.230s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-06 10:13:37,2018-07-06 10:13:39,2.017s,PASSED
