Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 13:28:30,2018-07-05 13:30:09,1m - 38.649s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 13:28:31,2018-07-05 13:29:23,51.691s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 13:28:32,2018-07-05 13:28:40,7.887s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 13:28:40,2018-07-05 13:28:42,2.233s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 13:28:42,2018-07-05 13:28:55,12.485s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 13:28:55,2018-07-05 13:28:55,0.475s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 13:28:55,2018-07-05 13:28:55,0.207s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:28:55,2018-07-05 13:28:57,1.066s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 13:28:57,2018-07-05 13:28:57,0.443s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:28:57,2018-07-05 13:28:57,0.401s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:28:57,2018-07-05 13:29:00,2.116s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:29:00,2018-07-05 13:29:00,0.383s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:29:00,2018-07-05 13:29:00,0.357s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 13:29:00,2018-07-05 13:29:03,2.801s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:29:03,2018-07-05 13:29:05,2.056s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 13:29:05,2018-07-05 13:29:05,0.223s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:29:05,2018-07-05 13:29:07,2.012s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:29:07,2018-07-05 13:29:08,0.394s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 13:29:08,2018-07-05 13:29:09,1.680s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 13:29:09,2018-07-05 13:29:10,0.037s,PASSED
Statement - Customer_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 13:29:10,2018-07-05 13:29:10,0.622s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 13:29:10,2018-07-05 13:29:10,0.208s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 13:29:10,2018-07-05 13:29:11,0.354s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:29:11,2018-07-05 13:29:23,12.011s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC27_Validate Advance search through Agent Id,Chrome 67.0.3396.99,,2018-07-05 13:29:23,2018-07-05 13:30:07,44.298s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 13:29:24,2018-07-05 13:29:24,0.324s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:29:24,2018-07-05 13:29:24,0.285s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:29:24,2018-07-05 13:29:29,5.010s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:29:29,2018-07-05 13:29:30,0.389s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:29:30,2018-07-05 13:29:32,2.027s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:29:32,2018-07-05 13:29:32,0.355s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 13:29:32,2018-07-05 13:29:33,0.832s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:29:33,2018-07-05 13:29:48,15.013s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 13:29:48,2018-07-05 13:29:48,0.242s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:29:48,2018-07-05 13:29:58,10.034s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:29:58,2018-07-05 13:29:59,0.360s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 13:29:59,2018-07-05 13:30:00,1.634s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 13:30:00,2018-07-05 13:30:00,0.016s,PASSED
Statement - Agent_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 13:30:00,2018-07-05 13:30:01,0.527s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 13:30:01,2018-07-05 13:30:01,0.313s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:30:01,2018-07-05 13:30:07,6.008s,PASSED
