Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-09 15:34:30,2018-07-09 15:35:43,1m - 13.125s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Login,Chrome 67.0.3396.99,,2018-07-09 15:34:33,2018-07-09 15:35:32,58.917s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-09 15:34:35,2018-07-09 15:34:57,22.048s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-09 15:34:57,2018-07-09 15:34:58,1.296s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-09 15:34:58,2018-07-09 15:35:08,10.121s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:35:08,2018-07-09 15:35:28,20.115s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-09 15:35:28,2018-07-09 15:35:29,0.776s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-09 15:35:29,2018-07-09 15:35:30,0.615s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:35:30,2018-07-09 15:35:30,0.276s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:35:30,2018-07-09 15:35:32,2.014s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-09 15:35:32,2018-07-09 15:35:32,0.029s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_JPB Customer Advance Search/TC47_JPB Profile Search with Customer_number,Chrome 67.0.3396.99,,2018-07-09 15:35:32,2018-07-09 15:35:38,5.363s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:35:33,2018-07-09 15:35:33,0.358s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:35:33,2018-07-09 15:35:34,0.415s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-09 15:35:34,2018-07-09 15:35:34,0.538s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:35:34,2018-07-09 15:35:37,3.023s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-09 15:35:37,2018-07-09 15:35:38,0.323s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-09 15:35:38,2018-07-09 15:35:38,0.006s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_JPB Customer Advance Search/TC48_JPB Customer Details,Chrome 67.0.3396.99,,2018-07-09 15:35:38,2018-07-09 15:35:40,2.767s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-09 15:35:38,2018-07-09 15:35:39,0.676s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-09 15:35:39,2018-07-09 15:35:39,0.429s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-09 15:35:39,2018-07-09 15:35:40,0.971s,PASSED
