Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getText,Chrome 67.0.3396.99,,2018-07-05 16:26:18,2018-07-05 16:26:20,1.688s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 16:26:20,2018-07-05 16:26:20,0.041s,PASSED
Statement - Customer_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 16:26:20,2018-07-05 16:26:21,0.958s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 16:26:21,2018-07-05 16:26:21,0.196s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 16:26:21,2018-07-05 16:26:21,0.448s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 16:26:21,2018-07-05 16:26:33,12.012s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC32_Validate Advance search through Processing code,Chrome 67.0.3396.99,,2018-07-05 16:26:33,2018-07-05 16:26:57,23.597s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-05 16:26:34,2018-07-05 16:26:45,11.063s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:26:45,2018-07-05 16:26:46,0.485s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 16:26:46,2018-07-05 16:26:48,2.014s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:26:48,2018-07-05 16:26:48,0.363s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:26:48,2018-07-05 16:26:48,0.349s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 16:26:48,2018-07-05 16:26:49,0.508s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 16:26:49,2018-07-05 16:26:51,2.019s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 16:26:51,2018-07-05 16:26:51,0.208s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 16:26:51,2018-07-05 16:26:53,2.023s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:26:53,2018-07-05 16:26:54,0.334s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 16:26:54,2018-07-05 16:26:55,1.736s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 16:26:55,2018-07-05 16:26:55,0.000s,PASSED
Statement - Resp_code = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 16:26:55,2018-07-05 16:26:56,0.460s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 16:26:56,2018-07-05 16:26:57,1.100s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC33_Validate Advance search through Hashed card pan,Chrome 67.0.3396.99,,2018-07-05 16:26:57,2018-07-05 16:27:02,4.929s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-05 16:26:58,2018-07-05 16:26:58,0.279s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:26:58,2018-07-05 16:26:59,0.681s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 16:26:59,2018-07-05 16:27:01,2.029s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:27:01,2018-07-05 16:27:01,0.209s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:27:01,2018-07-05 16:27:02,1.018s,FAILED
