Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 15:40:39,2018-07-05 15:46:36,5m - 56.826s,ERROR
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 15:40:40,2018-07-05 15:41:34,53.814s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 15:40:41,2018-07-05 15:40:50,8.628s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 15:40:50,2018-07-05 15:40:52,2.468s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-05 15:40:52,2018-07-05 15:40:53,1.367s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 15:40:53,2018-07-05 15:41:06,12.867s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 15:41:06,2018-07-05 15:41:07,0.409s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 15:41:07,2018-07-05 15:41:07,0.179s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:41:07,2018-07-05 15:41:08,0.898s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 15:41:08,2018-07-05 15:41:08,0.405s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:41:08,2018-07-05 15:41:09,0.418s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:41:09,2018-07-05 15:41:11,2.085s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:41:11,2018-07-05 15:41:11,0.331s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:41:11,2018-07-05 15:41:11,0.332s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 15:41:11,2018-07-05 15:41:14,2.775s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:41:14,2018-07-05 15:41:16,2.042s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 15:41:16,2018-07-05 15:41:16,0.203s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:41:16,2018-07-05 15:41:19,2.045s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:41:19,2018-07-05 15:41:19,0.361s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 15:41:19,2018-07-05 15:41:21,1.650s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 15:41:21,2018-07-05 15:41:21,0.017s,PASSED
Statement - Customer_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 15:41:21,2018-07-05 15:41:21,0.570s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 15:41:21,2018-07-05 15:41:21,0.162s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 15:41:21,2018-07-05 15:41:22,0.320s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:41:22,2018-07-05 15:41:34,12.011s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC25_Validate Advance search through Merchant id,Chrome 67.0.3396.99,,2018-07-05 15:41:34,2018-07-05 15:42:10,36.035s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 15:41:35,2018-07-05 15:41:42,7.060s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:41:42,2018-07-05 15:41:42,0.291s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:41:42,2018-07-05 15:41:47,5.008s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:41:47,2018-07-05 15:41:47,0.332s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:41:47,2018-07-05 15:41:49,2.009s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:41:49,2018-07-05 15:41:50,0.325s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 15:41:50,2018-07-05 15:41:51,1.046s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:41:51,2018-07-05 15:41:56,5.010s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 15:41:56,2018-07-05 15:41:56,0.216s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:41:56,2018-07-05 15:42:01,5.032s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 15:42:01,2018-07-05 15:42:01,0.346s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 15:42:01,2018-07-05 15:42:03,1.469s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 15:42:03,2018-07-05 15:42:03,0.000s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 15:42:03,2018-07-05 15:42:03,0.114s,PASSED
Statement - Merchant_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 15:42:03,2018-07-05 15:42:03,0.462s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 15:42:03,2018-07-05 15:42:04,0.265s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 15:42:04,2018-07-05 15:42:10,6.010s,PASSED
,,,,,,
