Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-09 15:04:31,2018-07-09 15:07:03,2m - 32.059s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_JPB Advance Search/TC43_JPB Advanced Search Sender PAN,Chrome 67.0.3396.99,,2018-07-09 15:04:33,2018-07-09 15:05:34,1m - 0.493s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-09 15:04:35,2018-07-09 15:04:49,14.170s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-09 15:04:49,2018-07-09 15:04:52,2.699s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-09 15:04:52,2018-07-09 15:04:53,1.461s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-09 15:04:53,2018-07-09 15:05:03,9.739s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-09 15:05:03,2018-07-09 15:05:03,0.491s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-09 15:05:03,2018-07-09 15:05:04,0.190s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:05:04,2018-07-09 15:05:05,0.981s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-09 15:05:05,2018-07-09 15:05:05,0.445s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:05:05,2018-07-09 15:05:05,0.388s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:05:05,2018-07-09 15:05:08,2.079s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:05:08,2018-07-09 15:05:08,0.383s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:05:08,2018-07-09 15:05:08,0.411s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-09 15:05:08,2018-07-09 15:05:09,0.789s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:05:09,2018-07-09 15:05:11,2.009s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-09 15:05:11,2018-07-09 15:05:11,0.215s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:05:11,2018-07-09 15:05:13,2.006s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:05:13,2018-07-09 15:05:14,0.272s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-09 15:05:14,2018-07-09 15:05:20,6.393s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-09 15:05:20,2018-07-09 15:05:20,0.033s,PASSED
Statement - AdvanceSearch_SenderPAN = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-09 15:05:20,2018-07-09 15:05:21,0.657s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-09 15:05:21,2018-07-09 15:05:21,0.252s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-09 15:05:21,2018-07-09 15:05:22,0.573s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:05:22,2018-07-09 15:05:34,12.022s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_JPB Advance Search/TC44_JPB Advanced Search Beneficiary PAN,Chrome 67.0.3396.99,,2018-07-09 15:05:34,2018-07-09 15:06:03,29.040s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-09 15:05:34,2018-07-09 15:05:35,0.339s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:05:35,2018-07-09 15:05:35,0.382s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:05:35,2018-07-09 15:05:40,5.004s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:05:40,2018-07-09 15:05:41,0.351s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:05:41,2018-07-09 15:05:43,2.010s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:05:43,2018-07-09 15:05:43,0.271s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-09 15:05:43,2018-07-09 15:05:44,0.680s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:05:44,2018-07-09 15:05:49,5.023s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-09 15:05:49,2018-07-09 15:05:49,0.292s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:05:49,2018-07-09 15:05:54,5.015s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:05:54,2018-07-09 15:05:55,0.761s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-09 15:05:55,2018-07-09 15:05:56,1.142s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-09 15:05:56,2018-07-09 15:05:56,0.003s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-09 15:05:56,2018-07-09 15:05:56,0.200s,PASSED
Statement - JPBAdvSearch_BenPAN = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-09 15:05:56,2018-07-09 15:05:56,0.453s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-09 15:05:56,2018-07-09 15:05:57,0.284s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:05:57,2018-07-09 15:06:03,6.026s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_JPB Advance Search/TC45_JPB Advanced Search Sender MMID,Chrome 67.0.3396.99,,2018-07-09 15:06:03,2018-07-09 15:06:31,28.052s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-09 15:06:04,2018-07-09 15:06:05,0.592s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:06:05,2018-07-09 15:06:05,0.398s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:06:05,2018-07-09 15:06:10,5.020s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:06:10,2018-07-09 15:06:10,0.330s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:06:10,2018-07-09 15:06:12,2.031s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:06:12,2018-07-09 15:06:13,0.277s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-09 15:06:13,2018-07-09 15:06:13,0.512s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:06:13,2018-07-09 15:06:18,5.008s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-09 15:06:18,2018-07-09 15:06:19,0.261s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 15:06:19,2018-07-09 15:06:24,5.028s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 15:06:24,2018-07-09 15:06:24,0.303s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-09 15:06:24,2018-07-09 15:06:24,0.158s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-09 15:06:24,2018-07-09 15:06:24,0.031s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-09 15:06:24,2018-07-09 15:06:24,0.000s,NOT_RUN
