Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 18:03:46,2018-07-05 18:06:02,2m - 16.709s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 18:03:47,2018-07-05 18:04:49,1m - 2.174s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 18:03:48,2018-07-05 18:03:56,8.773s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 18:03:56,2018-07-05 18:04:00,3.696s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-05 18:04:00,2018-07-05 18:04:01,1.122s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 18:04:01,2018-07-05 18:04:15,14.079s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 18:04:15,2018-07-05 18:04:16,0.441s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 18:04:16,2018-07-05 18:04:16,0.184s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 18:04:16,2018-07-05 18:04:17,0.949s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 18:04:17,2018-07-05 18:04:17,0.405s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 18:04:17,2018-07-05 18:04:18,0.400s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 18:04:18,2018-07-05 18:04:20,2.079s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 18:04:20,2018-07-05 18:04:20,0.413s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 18:04:20,2018-07-05 18:04:21,0.414s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 18:04:21,2018-07-05 18:04:28,7.611s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 18:04:28,2018-07-05 18:04:30,2.011s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 18:04:30,2018-07-05 18:04:31,0.260s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 18:04:31,2018-07-05 18:04:33,2.029s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 18:04:33,2018-07-05 18:04:33,0.394s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 18:04:33,2018-07-05 18:04:35,1.770s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 18:04:35,2018-07-05 18:04:35,0.001s,PASSED
