Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 13:37:44,2018-07-05 13:39:45,2m - 0.544s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 13:37:45,2018-07-05 13:38:41,56.090s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 13:37:46,2018-07-05 13:37:54,7.554s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 13:37:54,2018-07-05 13:37:56,2.295s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 13:37:56,2018-07-05 13:38:12,15.425s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 13:38:12,2018-07-05 13:38:12,0.441s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 13:38:12,2018-07-05 13:38:12,0.239s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:38:12,2018-07-05 13:38:13,0.935s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 13:38:13,2018-07-05 13:38:14,0.467s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:38:14,2018-07-05 13:38:14,0.401s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:38:14,2018-07-05 13:38:16,2.075s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:38:16,2018-07-05 13:38:17,0.391s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:38:17,2018-07-05 13:38:17,0.369s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 13:38:17,2018-07-05 13:38:21,3.529s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:38:21,2018-07-05 13:38:23,2.043s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 13:38:23,2018-07-05 13:38:23,0.283s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:38:23,2018-07-05 13:38:25,2.010s,PASSED
