Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 14:13:00,2018-07-05 14:14:36,1m - 36.393s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 14:13:01,2018-07-05 14:14:01,1m - 0.338s,FAILED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 14:13:02,2018-07-05 14:13:10,8.360s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 14:13:10,2018-07-05 14:13:12,1.946s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:13:12,2018-07-05 14:13:22,9.804s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:13:22,2018-07-05 14:13:23,0.481s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 14:13:23,2018-07-05 14:13:23,0.185s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:13:23,2018-07-05 14:13:24,0.917s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 14:13:24,2018-07-05 14:13:24,0.408s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:13:24,2018-07-05 14:13:25,0.383s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:13:25,2018-07-05 14:13:27,2.091s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:13:27,2018-07-05 14:13:27,0.358s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:13:27,2018-07-05 14:14:01,34.120s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC27_Validate Advance search through Agent Id,Chrome 67.0.3396.99,,2018-07-05 14:14:01,2018-07-05 14:14:16,14.457s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-05 14:14:02,2018-07-05 14:14:02,0.267s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:14:02,2018-07-05 14:14:02,0.349s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:14:02,2018-07-05 14:14:07,5.011s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:14:07,2018-07-05 14:14:13,5.266s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:14:13,2018-07-05 14:14:15,2.006s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:14:15,2018-07-05 14:14:16,0.781s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC28_Validate Advance search through customer phone number,Chrome 67.0.3396.99,,2018-07-05 14:14:16,2018-07-05 14:14:35,19.159s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-05 14:14:16,2018-07-05 14:14:17,0.274s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:14:17,2018-07-05 14:14:17,0.311s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:14:17,2018-07-05 14:14:19,2.012s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:14:19,2018-07-05 14:14:19,0.414s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:14:19,2018-07-05 14:14:35,15.431s,FAILED
