Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 16:29:22,2018-07-05 16:31:18,1m - 55.852s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 16:29:23,2018-07-05 16:30:49,1m - 25.397s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 16:29:25,2018-07-05 16:29:36,10.937s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 16:29:36,2018-07-05 16:29:42,5.804s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-05 16:29:42,2018-07-05 16:29:43,1.297s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 16:29:43,2018-07-05 16:30:08,25.038s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 16:30:08,2018-07-05 16:30:09,0.753s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 16:30:09,2018-07-05 16:30:09,0.303s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:30:09,2018-07-05 16:30:10,1.500s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 16:30:10,2018-07-05 16:30:11,0.664s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:30:11,2018-07-05 16:30:12,0.442s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 16:30:12,2018-07-05 16:30:14,2.077s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:30:14,2018-07-05 16:30:14,0.616s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:30:14,2018-07-05 16:30:15,0.588s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 16:30:15,2018-07-05 16:30:27,12.022s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 16:30:27,2018-07-05 16:30:29,2.015s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 16:30:29,2018-07-05 16:30:29,0.243s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 16:30:29,2018-07-05 16:30:31,2.029s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:30:31,2018-07-05 16:30:32,0.447s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 16:30:32,2018-07-05 16:30:34,2.032s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 16:30:34,2018-07-05 16:30:34,0.015s,PASSED
Statement - Customer_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 16:30:34,2018-07-05 16:30:35,1.491s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 16:30:35,2018-07-05 16:30:35,0.173s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 16:30:35,2018-07-05 16:30:37,1.255s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 16:30:37,2018-07-05 16:30:49,12.026s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC32_Validate Advance search through Processing code,Chrome 67.0.3396.99,,2018-07-05 16:30:49,2018-07-05 16:31:11,22.598s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-05 16:30:50,2018-07-05 16:31:00,9.955s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:31:00,2018-07-05 16:31:00,0.316s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 16:31:00,2018-07-05 16:31:02,2.012s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:31:02,2018-07-05 16:31:02,0.351s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:31:02,2018-07-05 16:31:03,0.388s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 16:31:03,2018-07-05 16:31:03,0.564s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 16:31:03,2018-07-05 16:31:05,2.025s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 16:31:05,2018-07-05 16:31:05,0.221s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 16:31:05,2018-07-05 16:31:08,2.013s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:31:08,2018-07-05 16:31:08,0.356s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 16:31:08,2018-07-05 16:31:10,1.720s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 16:31:10,2018-07-05 16:31:10,0.000s,PASSED
Statement - Resp_code = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 16:31:10,2018-07-05 16:31:10,0.565s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 16:31:10,2018-07-05 16:31:11,1.179s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC33_Validate Advance search through Hashed card pan,Chrome 67.0.3396.99,,2018-07-05 16:31:11,2018-07-05 16:31:16,4.496s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-05 16:31:12,2018-07-05 16:31:12,0.236s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:31:12,2018-07-05 16:31:13,0.400s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 16:31:13,2018-07-05 16:31:15,2.026s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:31:15,2018-07-05 16:31:15,0.232s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 16:31:15,2018-07-05 16:31:16,0.938s,FAILED
