Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 17:23:18,2018-07-05 17:25:21,2m - 3.518s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 17:23:19,2018-07-05 17:24:19,59.975s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 17:23:20,2018-07-05 17:23:31,10.963s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 17:23:31,2018-07-05 17:23:34,3.020s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-05 17:23:34,2018-07-05 17:23:36,1.745s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 17:23:36,2018-07-05 17:23:51,14.814s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 17:23:51,2018-07-05 17:23:51,0.443s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 17:23:51,2018-07-05 17:23:51,0.178s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:23:51,2018-07-05 17:23:52,1.162s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 17:23:52,2018-07-05 17:23:53,0.379s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:23:53,2018-07-05 17:23:53,0.353s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 17:23:53,2018-07-05 17:23:55,2.083s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:23:55,2018-07-05 17:23:56,0.355s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:23:56,2018-07-05 17:23:56,0.370s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 17:23:56,2018-07-05 17:23:59,3.372s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 17:23:59,2018-07-05 17:24:01,2.020s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 17:24:01,2018-07-05 17:24:02,0.215s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 17:24:02,2018-07-05 17:24:04,2.038s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:24:04,2018-07-05 17:24:04,0.471s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 17:24:04,2018-07-05 17:24:06,1.762s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 17:24:06,2018-07-05 17:24:06,0.031s,PASSED
Statement - Customer_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 17:24:06,2018-07-05 17:24:06,0.525s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 17:24:06,2018-07-05 17:24:07,0.191s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 17:24:07,2018-07-05 17:24:07,0.329s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 17:24:07,2018-07-05 17:24:19,12.010s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC34_Validate Advance search through Customer App ID,Chrome 67.0.3396.99,,2018-07-05 17:24:19,2018-07-05 17:25:20,1m - 0.666s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-05 17:24:20,2018-07-05 17:24:28,7.930s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:24:28,2018-07-05 17:24:28,0.368s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 17:24:28,2018-07-05 17:24:30,2.009s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:24:30,2018-07-05 17:24:31,0.269s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 17:24:31,2018-07-05 17:24:33,2.210s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:24:33,2018-07-05 17:24:35,1.743s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 17:24:35,2018-07-05 17:24:37,2.632s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 17:24:37,2018-07-05 17:24:39,2.006s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 17:24:39,2018-07-05 17:24:39,0.218s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 17:24:39,2018-07-05 17:24:41,2.026s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:24:41,2018-07-05 17:24:42,0.827s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 17:24:42,2018-07-05 17:24:43,1.154s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 17:24:43,2018-07-05 17:24:43,0.010s,PASSED
Statement - Customer_App_id = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 17:24:43,2018-07-05 17:24:44,0.509s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:24:44,2018-07-05 17:24:44,0.473s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 17:24:44,2018-07-05 17:25:20,35.260s,FAILED
