Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - text = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(TC_01-03_AM/Sucess Message)),Chrome 67.0.3396.99,,2018-07-11 14:40:30,2018-07-11 14:40:32,1.803s,PASSED
"Statement - If (text.contains(""Fraud""))",Chrome 67.0.3396.99,,2018-07-11 14:40:32,2018-07-11 14:40:32,0.010s,PASSED
Statement - Fraud = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-11 14:40:32,2018-07-11 14:40:33,0.753s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-11 14:40:33,2018-07-11 14:40:48,15.009s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_View Alert/TC03_Mark Alert Suspicious,Chrome 67.0.3396.99,,2018-07-11 14:40:48,2018-07-11 14:41:02,14.479s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 14:40:48,2018-07-11 14:40:49,0.456s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 14:40:49,2018-07-11 14:40:50,0.863s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-11 14:40:50,2018-07-11 14:40:53,3.006s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 14:40:53,2018-07-11 14:40:53,0.537s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 14:40:53,2018-07-11 14:40:54,0.581s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-11 14:40:54,2018-07-11 14:40:57,3.008s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-11 14:40:57,2018-07-11 14:40:57,0.296s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 14:40:57,2018-07-11 14:40:58,0.333s,PASSED
Statement - text = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(TC_01-03_AM/Sucess Message)),Chrome 67.0.3396.99,,2018-07-11 14:40:58,2018-07-11 14:40:58,0.856s,PASSED
"Statement - If (text.contains(""Suspicious""))",Chrome 67.0.3396.99,,2018-07-11 14:40:58,2018-07-11 14:40:58,0.013s,PASSED
Statement - Alert_Suspious = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-11 14:40:58,2018-07-11 14:40:59,0.744s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-11 14:40:59,2018-07-11 14:41:02,3.008s,PASSED
