Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 13:35:54,2018-07-05 13:37:10,1m - 16.386s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 13:35:55,2018-07-05 13:36:54,59.612s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 13:35:56,2018-07-05 13:36:04,7.856s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 13:36:04,2018-07-05 13:36:07,3.064s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 13:36:07,2018-07-05 13:36:26,18.540s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 13:36:26,2018-07-05 13:36:26,0.459s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 13:36:26,2018-07-05 13:36:26,0.249s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:36:26,2018-07-05 13:36:27,1.079s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 13:36:27,2018-07-05 13:36:28,0.495s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:36:28,2018-07-05 13:36:28,0.401s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:36:28,2018-07-05 13:36:30,2.077s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:36:30,2018-07-05 13:36:31,0.366s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:36:31,2018-07-05 13:36:31,0.364s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 13:36:31,2018-07-05 13:36:34,2.849s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:36:34,2018-07-05 13:36:36,2.019s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 13:36:36,2018-07-05 13:36:36,0.231s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:36:36,2018-07-05 13:36:38,2.018s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:36:38,2018-07-05 13:36:39,0.347s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 13:36:39,2018-07-05 13:36:41,2.043s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 13:36:41,2018-07-05 13:36:41,0.032s,PASSED
Statement - Customer_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 13:36:41,2018-07-05 13:36:41,0.599s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 13:36:41,2018-07-05 13:36:42,0.273s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 13:36:42,2018-07-05 13:36:42,0.575s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:36:42,2018-07-05 13:36:54,12.025s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC28_Validate Advance search through customer phone number,Chrome 67.0.3396.99,,2018-07-05 13:36:54,2018-07-05 13:37:08,13.904s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-05 13:36:55,2018-07-05 13:36:59,3.435s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:36:59,2018-07-05 13:36:59,0.399s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:36:59,2018-07-05 13:37:01,2.009s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:37:01,2018-07-05 13:37:02,0.343s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:37:02,2018-07-05 13:37:02,0.321s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 13:37:02,2018-07-05 13:37:03,1.185s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:37:03,2018-07-05 13:37:05,2.035s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 13:37:05,2018-07-05 13:37:05,0.163s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:37:05,2018-07-05 13:37:07,2.007s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:37:07,2018-07-05 13:37:08,0.798s,FAILED
