Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 11:51:57,2018-07-05 11:54:09,2m - 11.395s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 11:51:59,2018-07-05 11:53:59,2m - 0.077s,FAILED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 11:52:00,2018-07-05 11:52:24,24.196s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 11:52:24,2018-07-05 11:52:35,10.757s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 11:52:35,2018-07-05 11:53:07,32.604s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 11:53:07,2018-07-05 11:53:08,0.551s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 11:53:08,2018-07-05 11:53:08,0.203s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 11:53:08,2018-07-05 11:53:09,1.332s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 11:53:09,2018-07-05 11:53:10,0.666s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 11:53:10,2018-07-05 11:53:10,0.359s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 11:53:10,2018-07-05 11:53:12,2.073s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 11:53:13,2018-07-05 11:53:13,0.392s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 11:53:13,2018-07-05 11:53:13,0.397s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 11:53:13,2018-07-05 11:53:14,0.954s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 11:53:14,2018-07-05 11:53:15,0.334s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 11:53:15,2018-07-05 11:53:15,0.443s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 11:53:15,2018-07-05 11:53:17,2.136s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 11:53:17,2018-07-05 11:53:17,0.036s,PASSED
Statement - Customer_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 11:53:17,2018-07-05 11:53:18,1.219s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 11:53:18,2018-07-05 11:53:58,39.926s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC25_Validate Advance search through Merchant id,Chrome 67.0.3396.99,,2018-07-05 11:53:59,2018-07-05 11:54:05,6.000s,FAILED
click,Chrome 67.0.3396.99,,2018-07-05 11:54:00,2018-07-05 11:54:00,0.371s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 11:54:00,2018-07-05 11:54:00,0.378s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 11:54:00,2018-07-05 11:54:02,1.207s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 11:54:02,2018-07-05 11:54:04,2.023s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 11:54:04,2018-07-05 11:54:05,1.120s,FAILED
