Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 14:56:57,2018-07-05 14:59:22,2m - 24.352s,ERROR
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 14:56:59,2018-07-05 14:58:02,1m - 3.819s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 14:57:00,2018-07-05 14:57:08,7.946s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 14:57:08,2018-07-05 14:57:11,2.977s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:57:11,2018-07-05 14:57:34,23.447s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:57:34,2018-07-05 14:57:34,0.519s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 14:57:35,2018-07-05 14:57:35,0.213s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:57:35,2018-07-05 14:57:36,0.918s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 14:57:36,2018-07-05 14:57:36,0.493s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:57:36,2018-07-05 14:57:37,0.447s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:57:37,2018-07-05 14:57:39,2.093s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:57:39,2018-07-05 14:57:39,0.394s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:57:39,2018-07-05 14:57:39,0.390s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:57:40,2018-07-05 14:57:42,2.898s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:57:42,2018-07-05 14:57:44,2.081s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 14:57:44,2018-07-05 14:57:45,0.246s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:57:45,2018-07-05 14:57:47,2.046s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:57:47,2018-07-05 14:57:47,0.404s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 14:57:47,2018-07-05 14:57:49,1.662s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 14:57:49,2018-07-05 14:57:49,0.032s,PASSED
Statement - Customer_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 14:57:49,2018-07-05 14:57:49,0.510s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 14:57:49,2018-07-05 14:57:50,0.285s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 14:57:50,2018-07-05 14:57:50,0.573s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:57:50,2018-07-05 14:58:02,12.008s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC29_Validate Advance search through merchant phone number,Chrome 67.0.3396.99,,2018-07-05 14:58:02,2018-07-05 14:58:49,47.080s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 14:58:03,2018-07-05 14:58:14,10.256s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:58:14,2018-07-05 14:58:14,0.357s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:58:14,2018-07-05 14:58:19,5.008s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:58:19,2018-07-05 14:58:19,0.365s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:58:19,2018-07-05 14:58:21,2.009s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:58:21,2018-07-05 14:58:22,0.452s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:58:22,2018-07-05 14:58:23,0.958s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:58:23,2018-07-05 14:58:35,12.025s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 14:58:35,2018-07-05 14:58:35,0.373s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:58:35,2018-07-05 14:58:40,5.016s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:58:40,2018-07-05 14:58:41,0.475s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 14:58:41,2018-07-05 14:58:42,1.673s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 14:58:42,2018-07-05 14:58:43,0.148s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 14:58:43,2018-07-05 14:58:43,0.016s,PASSED
Statement - Merchant_Details_phoneNo = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 14:58:43,2018-07-05 14:58:43,0.479s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 14:58:43,2018-07-05 14:58:43,0.341s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:58:43,2018-07-05 14:58:49,6.006s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC30_Validate Advance search through Source Institution ID,Chrome 67.0.3396.99,,2018-07-05 14:58:50,2018-07-05 14:59:20,30.548s,ERROR
clearText,Chrome 67.0.3396.99,,2018-07-05 14:58:50,2018-07-05 14:59:08,17.986s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:59:08,2018-07-05 14:59:09,0.356s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:59:09,2018-07-05 14:59:11,2.022s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:59:11,2018-07-05 14:59:11,0.392s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:59:11,2018-07-05 14:59:11,0.270s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:59:11,2018-07-05 14:59:12,0.404s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:59:12,2018-07-05 14:59:14,2.025s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 14:59:14,2018-07-05 14:59:14,0.278s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:59:14,2018-07-05 14:59:16,2.008s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:59:16,2018-07-05 14:59:16,0.355s,PASSED
Statement - text = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(TC_24_AM/Src_id)),Chrome 67.0.3396.99,,2018-07-05 14:59:16,2018-07-05 14:59:20,3.154s,PASSED
"Statement - If (text.contains(""3132""))",Chrome 67.0.3396.99,,2018-07-05 14:59:20,2018-07-05 14:59:20,0.001s,PASSED
Statement - Src_id = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 14:59:20,2018-07-05 14:59:20,0.464s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 14:59:20,2018-07-05 14:59:20,0.000s,PASSED
Statement - WebUI.refresh(),Chrome 67.0.3396.99,,2018-07-05 14:59:20,2018-07-05 14:59:20,0.000s,PASSED
