Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 14:46:27,2018-07-05 14:47:47,1m - 20.134s,ERROR
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 14:46:28,2018-07-05 14:47:20,52.648s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 14:46:29,2018-07-05 14:46:37,7.981s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 14:46:37,2018-07-05 14:46:39,2.664s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:46:39,2018-07-05 14:46:52,12.733s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:46:52,2018-07-05 14:46:53,0.414s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 14:46:53,2018-07-05 14:46:53,0.184s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:46:53,2018-07-05 14:46:54,0.974s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 14:46:54,2018-07-05 14:46:54,0.452s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:46:54,2018-07-05 14:46:55,0.397s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:46:55,2018-07-05 14:46:57,2.089s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:46:57,2018-07-05 14:46:57,0.372s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:46:57,2018-07-05 14:46:57,0.373s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:46:57,2018-07-05 14:47:00,2.923s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:47:00,2018-07-05 14:47:02,2.039s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 14:47:02,2018-07-05 14:47:03,0.207s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:47:03,2018-07-05 14:47:05,2.043s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:47:05,2018-07-05 14:47:05,0.354s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 14:47:05,2018-07-05 14:47:07,2.112s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 14:47:07,2018-07-05 14:47:07,0.041s,PASSED
Statement - Customer_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 14:47:07,2018-07-05 14:47:08,0.547s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 14:47:08,2018-07-05 14:47:08,0.175s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 14:47:08,2018-07-05 14:47:08,0.322s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:47:08,2018-07-05 14:47:20,12.008s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC29_Validate Advance search through merchant phone number,Chrome 67.0.3396.99,,2018-07-05 14:47:20,2018-07-05 14:47:43,22.892s,ERROR
clearText,Chrome 67.0.3396.99,,2018-07-05 14:47:21,2018-07-05 14:47:22,0.536s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:47:22,2018-07-05 14:47:22,0.321s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:47:22,2018-07-05 14:47:27,5.011s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:47:27,2018-07-05 14:47:28,0.415s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:47:28,2018-07-05 14:47:30,2.012s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:47:30,2018-07-05 14:47:30,0.358s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:47:30,2018-07-05 14:47:31,0.995s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:47:31,2018-07-05 14:47:43,12.014s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 14:47:43,2018-07-05 14:47:43,0.053s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC30_Validate Advance search through Source Institution ID,Chrome 67.0.3396.99,,2018-07-05 14:47:43,2018-07-05 14:47:45,1.787s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-05 14:47:44,2018-07-05 14:47:44,0.301s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:47:44,2018-07-05 14:47:45,0.839s,FAILED
