Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 14:16:14,2018-07-05 14:18:17,2m - 3.116s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 14:16:15,2018-07-05 14:17:05,49.670s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 14:16:16,2018-07-05 14:16:24,7.718s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 14:16:24,2018-07-05 14:16:26,2.179s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:16:26,2018-07-05 14:16:36,9.770s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:16:36,2018-07-05 14:16:36,0.451s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 14:16:36,2018-07-05 14:16:37,0.270s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:16:37,2018-07-05 14:16:38,1.016s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 14:16:38,2018-07-05 14:16:38,0.499s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:16:38,2018-07-05 14:16:38,0.403s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:16:38,2018-07-05 14:16:41,2.099s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:16:41,2018-07-05 14:16:41,0.365s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:16:41,2018-07-05 14:16:41,0.430s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 14:16:41,2018-07-05 14:16:45,3.245s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:16:45,2018-07-05 14:16:47,2.014s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 14:16:47,2018-07-05 14:16:47,0.214s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:16:47,2018-07-05 14:16:49,2.013s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 14:16:49,2018-07-05 14:16:49,0.342s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 14:16:49,2018-07-05 14:16:51,2.118s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 14:16:51,2018-07-05 14:16:51,0.015s,PASSED
Statement - Customer_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 14:16:51,2018-07-05 14:16:52,0.532s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 14:16:52,2018-07-05 14:16:52,0.147s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 14:16:52,2018-07-05 14:16:52,0.341s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 14:16:52,2018-07-05 14:17:04,12.012s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC27_Validate Advance search through Agent Id,Chrome 67.0.3396.99,,2018-07-05 14:17:05,2018-07-05 14:17:49,44.288s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 14:17:05,2018-07-05 14:17:06,0.380s,PASSED
