Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New Suite,Chrome 67.0.3396.99,,2018-07-05 12:27:43,2018-07-05 12:28:30,46.693s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC24_Validate Advance search through customer id,Chrome 67.0.3396.99,,2018-07-05 12:27:44,2018-07-05 12:28:26,41.987s,FAILED
openBrowser,Chrome 67.0.3396.99,,2018-07-05 12:27:46,2018-07-05 12:27:55,8.950s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-05 12:27:55,2018-07-05 12:27:58,3.121s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 12:27:58,2018-07-05 12:28:17,19.309s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 12:28:17,2018-07-05 12:28:18,0.473s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 12:28:18,2018-07-05 12:28:18,0.208s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 12:28:18,2018-07-05 12:28:19,1.088s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 12:28:19,2018-07-05 12:28:19,0.504s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 12:28:19,2018-07-05 12:28:20,0.392s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 12:28:20,2018-07-05 12:28:22,2.070s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 12:28:22,2018-07-05 12:28:22,0.327s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 12:28:22,2018-07-05 12:28:23,0.347s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 12:28:23,2018-07-05 12:28:23,0.856s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 12:28:23,2018-07-05 12:28:24,0.144s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 12:28:24,2018-07-05 12:28:26,2.028s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 12:28:26,2018-07-05 12:28:26,0.862s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC25_Validate Advance search through Merchant id,Chrome 67.0.3396.99,,2018-07-05 12:28:26,2018-07-05 12:28:28,1.692s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-05 12:28:27,2018-07-05 12:28:27,0.299s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 12:28:27,2018-07-05 12:28:28,0.737s,FAILED
