Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Alert Manager Test Cases/Alert Manager_JPB Customer Advance Search/TC51_JPB Customer activity period details,Chrome 67.0.3396.99,,2018-07-09 17:32:45,2018-07-09 17:32:48,2.598s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-09 17:32:46,2018-07-09 17:32:47,1.018s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-09 17:32:47,2018-07-09 17:32:47,0.029s,PASSED
Statement - Cust_Activity_Period = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-09 17:32:47,2018-07-09 17:32:48,0.619s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_JPB Customer Advance Search/TC52_JPB Customer transactions Details,Chrome 67.0.3396.99,,2018-07-09 17:32:48,2018-07-09 17:32:49,0.981s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-09 17:32:49,2018-07-09 17:32:49,0.251s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-09 17:32:49,2018-07-09 17:32:49,0.000s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_JPB Customer Advance Search/TC53_JPB Customer Fraud Details,Chrome 67.0.3396.99,,2018-07-09 17:32:49,2018-07-09 17:32:50,1.227s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-09 17:32:50,2018-07-09 17:32:50,0.575s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-09 17:32:50,2018-07-09 17:32:50,0.000s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_JPB Customer Advance Search/TC54_JPB Transactions Transaction Density Details,Chrome 67.0.3396.99,,2018-07-09 17:32:50,2018-07-09 17:32:51,1.000s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:32:51,2018-07-09 17:32:51,0.263s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-09 17:32:51,2018-07-09 17:32:51,0.000s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_JPB Customer Advance Search/TC55_JPB Customer transaction Statistic,Chrome 67.0.3396.99,,2018-07-09 17:32:51,2018-07-09 17:32:52,0.820s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:32:52,2018-07-09 17:32:52,0.165s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-09 17:32:52,2018-07-09 17:32:52,0.000s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_JPB Customer Advance Search/TC56_JPB Customer transaction History,Chrome 67.0.3396.99,,2018-07-09 17:32:52,2018-07-09 17:32:53,0.807s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:32:53,2018-07-09 17:32:53,0.160s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_JPB Customer Advance Search/TC57_JPB Customer Status Log Details,Chrome 67.0.3396.99,,2018-07-09 17:32:53,2018-07-09 17:32:56,3.238s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 17:32:54,2018-07-09 17:32:55,0.810s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 17:32:55,2018-07-09 17:32:56,0.865s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:32:56,2018-07-09 17:32:56,0.191s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-09 17:32:56,2018-07-09 17:32:56,0.008s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 17:32:56,2018-07-09 17:32:56,0.446s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_JPB Customer Advance Search/TC58_JPB-Jio Money Customer Search,Chrome 67.0.3396.99,,2018-07-09 17:32:56,2018-07-09 17:33:03,7.043s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 17:32:57,2018-07-09 17:32:58,0.510s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 17:32:58,2018-07-09 17:32:58,0.391s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-09 17:32:58,2018-07-09 17:32:59,1.004s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-09 17:32:59,2018-07-09 17:33:02,2.975s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-09 17:33:02,2018-07-09 17:33:03,0.344s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:33:03,2018-07-09 17:33:03,0.742s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-09 17:33:03,2018-07-09 17:33:03,0.015s,PASSED
