Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 67.0.3396.99,,2018-07-05 18:08:14,2018-07-05 18:08:16,2.055s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 18:08:16,2018-07-05 18:08:17,0.600s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 18:08:17,2018-07-05 18:08:18,0.755s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 18:08:18,2018-07-05 18:08:20,2.023s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 18:08:20,2018-07-05 18:08:20,0.270s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 18:08:20,2018-07-05 18:08:22,2.008s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 18:08:22,2018-07-05 18:08:23,0.320s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 18:08:23,2018-07-05 18:08:23,0.661s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 18:08:23,2018-07-05 18:08:23,0.000s,PASSED
Statement - Customer_App_id = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 18:08:23,2018-07-05 18:08:24,0.438s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 18:08:24,2018-07-05 18:08:24,0.341s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 18:08:24,2018-07-05 18:08:25,1.046s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 18:08:25,2018-07-05 18:08:26,0.537s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 18:08:26,2018-07-05 18:08:46,20.008s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC36_Validate Advance search through Card bin,Chrome 67.0.3396.99,,2018-07-05 18:08:46,2018-07-05 18:09:18,32.700s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 18:08:46,2018-07-05 18:08:51,4.545s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 18:08:51,2018-07-05 18:08:51,0.305s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 18:08:51,2018-07-05 18:08:53,2.011s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 18:08:53,2018-07-05 18:08:53,0.287s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 18:08:53,2018-07-05 18:08:56,2.025s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 18:08:56,2018-07-05 18:08:56,0.406s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 18:08:56,2018-07-05 18:08:57,1.021s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 18:08:57,2018-07-05 18:08:59,2.019s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 18:08:59,2018-07-05 18:08:59,0.192s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 18:08:59,2018-07-05 18:09:01,2.012s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 18:09:01,2018-07-05 18:09:02,0.374s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 18:09:02,2018-07-05 18:09:04,2.382s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 18:09:04,2018-07-05 18:09:04,0.000s,PASSED
Statement - Card_Bin_Search = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 18:09:04,2018-07-05 18:09:05,0.514s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 18:09:05,2018-07-05 18:09:05,0.390s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 18:09:05,2018-07-05 18:09:06,1.135s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 18:09:06,2018-07-05 18:09:06,0.273s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 18:09:06,2018-07-05 18:09:18,12.004s,PASSED
