Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC33_Validate Advance search through Hashed card pan,Chrome 67.0.3396.99,,2018-07-05 17:08:17,2018-07-05 17:08:57,40.310s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 17:08:18,2018-07-05 17:08:23,5.769s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:08:23,2018-07-05 17:08:24,0.453s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 17:08:24,2018-07-05 17:08:26,2.015s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:08:26,2018-07-05 17:08:26,0.378s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 17:08:26,2018-07-05 17:08:28,2.062s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:08:28,2018-07-05 17:08:29,0.269s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 17:08:29,2018-07-05 17:08:30,1.558s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 17:08:30,2018-07-05 17:08:32,2.008s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 17:08:32,2018-07-05 17:08:33,0.272s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 17:08:33,2018-07-05 17:08:35,2.007s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:08:35,2018-07-05 17:08:35,0.310s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 17:08:35,2018-07-05 17:08:42,7.213s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 17:08:42,2018-07-05 17:08:42,0.000s,PASSED
Statement - Hash_Card = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 17:08:42,2018-07-05 17:08:43,0.583s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 17:08:43,2018-07-05 17:08:43,0.404s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 17:08:43,2018-07-05 17:08:44,1.072s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 17:08:44,2018-07-05 17:08:45,0.880s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 17:08:45,2018-07-05 17:08:57,12.009s,PASSED
